"정류장_ID","정류장_명칭","정류장_유형","정류장_번호","위도","경도","버스도착정보안내기_설치_여부"
"100900151","혜화초등학교","마을버스","01847","37.5873892922","126.9999909413","미설치  "
"100900152","상명대입구","마을버스","01846","37.5998544708","126.9574023475","미설치  "
"100900153","사우디대사관.북촌힐스","마을버스","01845","37.5838633080","126.9852486243","미설치  "
"100900154","서울시교육청","마을버스","01843","37.5693816820","126.9666998924","미설치  "
"100900155","김종영미술관","마을버스","01842","37.6132637884","126.9781122953","미설치  "
"100900156","세검정교회","마을버스","01840","37.5993880238","126.9600291533","미설치  "
"100900157","안국선원.삼거리","마을버스","01839","37.5827432497","126.9852205387","미설치  "
"100900159","스위스대사관","마을버스","01837","37.5701413179","126.9656960774","미설치  "
"100900160","보현빌라","마을버스","01836","37.6153822583","126.9784205906","미설치  "
"100900161","하림각","마을버스","01835","37.5976847268","126.9629663842","미설치  "
"100900162","북촌한옥마을입구.정세권활동터","마을버스","01833","37.5812807738","126.9851687446","미설치  "
"100900163","숭인1동주민센터","마을버스","01832","37.5774150014","127.0155607478","설치   "
"100900164","월암공원","마을버스","01831","37.5712260916","126.9646918774","미설치  "
"100900165","지구촌교회","마을버스","01830","37.6131060324","126.9792421489","미설치  "
"100900166","석파정.서울미술관","마을버스","01829","37.5947643228","126.9637824182","설치   "
"100900167","볼링장","마을버스","01827","37.5792554401","126.9879589184","미설치  "
"100900168","가회동주민센터","마을버스","01826","37.5799426497","126.9851293823","미설치  "
"100900169","새마을금고","마을버스","01862","37.5878406881","126.9965690016","미설치  "
"100900170","상명초등학교","마을버스","01861","37.6009049260","126.9568173576","미설치  "
"100900171","서울국제고등학교","마을버스","01858","37.5890742944","126.9971407875","미설치  "
"100900172","통일부","마을버스","01856","37.5875308468","126.9861073451","미설치  "
"100900173","종로센트레빌후문.e편한세상보문아파트","마을버스","01855","37.5818978359","127.0162353711","미설치  "
"100900174","국립민속박물관","마을버스","01540","37.5792551846","126.9795533717","미설치  "
"100900177","경복궁역","마을버스","01685","37.5770722054","126.9724733176","미설치  "
"100900178","삼청공원","마을버스","01501","37.5882276807","126.9816468946","미설치  "
"100900179","법련사","마을버스","01720","37.5765879752","126.9796650539","미설치  "
"100900180","홍지파크","마을버스","01791","37.6012424257","126.9557163281","미설치  "
"100900181","부암동주민센터.무계원","마을버스","01821","37.5929353403","126.9637682263","미설치  "
"100900182","구기터널입구","마을버스","01549","37.6082046142","126.9567768927","미설치  "
"100900184","청구빌라","마을버스","01577","37.6046102563","126.9569839726","미설치  "
"100900186","독립문역3번출구","마을버스","01554","37.5728784775","126.9597453483","미설치  "
"100900187","성결교신대원총회본부","마을버스","01587","37.5739763092","126.9634445669","미설치  "
"100900188","적십자병원후문앞","마을버스","01514","37.5679079449","126.9649058060","미설치  "
"100900189","안국역2번출구앞","마을버스","01805","37.5771728174","126.9861183272","미설치  "
"100900191","종로5가역.광장시장","마을버스","01794","37.5707724724","127.0000389920","미설치  "
"100900192","동대문종합시장","마을버스","01702","37.5712161296","127.0049580380","미설치  "
"100900197","명륜새마을금고","마을버스","01504","37.5877854691","126.9967901477","미설치  "
"100900198","성대입구","마을버스","01598","37.5833533096","126.9992849459","미설치  "
"100900199","성대입구","마을버스","01697","37.5832668015","126.9988530070","미설치  "
"100900200","혜화동로터리","마을버스","01841","37.5859196111","127.0010032298","설치   "
"100900201","국민생활관","마을버스","01852","37.5896275957","126.9993137839","미설치  "
"100900202","서울성곽.성대후문","마을버스","01515","37.5893663808","126.9895693660","미설치  "
"100900203","성대후문.와룡공원","마을버스","01860","37.5891522774","126.9897340010","미설치  "
"100900204","성균관대학교","마을버스","01881","37.5884638684","126.9900035953","미설치  "
"100900205","동묘앞역8번출구","마을버스","01595","37.5726943506","127.0142453819","미설치  "
"100900206","종로센트레빌아파트","마을버스","01563","37.5803534405","127.0156926979","미설치  "
"100900207","창신초등학교","마을버스","01582","37.5769032044","127.0153885503","미설치  "
"100900210","창신쌍용1단지.종로센트레빌아파트","마을버스","01844","37.5803228198","127.0155692785","설치   "
"100900211","종각.공평유적전시관","마을버스","01888","37.5715937879","126.9832427053","미설치  "
"100900213","조계사","마을버스","01889","37.5736021088","126.9831364101","미설치  "
"100900215","교남동주민센터","마을버스","01820","37.5721819807","126.9613278115","미설치  "
"100900217","종로1.2.3.4가동주민센터","마을버스","01557","37.5743837122","126.9911314256","미설치  "
"100900218","성균관대정문","마을버스","01615","37.5849563466","126.9966204422","미설치  "
"100900219","600주년기념관","마을버스","01616","37.5873281035","126.9939426439","미설치  "
"100900220","성균관대운동장","마을버스","01617","37.5878630000","126.9923700000","미설치  "
"100900221","학생회관","마을버스","01618","37.5874203934","126.9936746328","미설치  "
"101000001","명동성당.남대문세무서","중앙차로","02001","37.5649848069","126.9875299251","설치   "
"101000002","국가인권위.안중근활동터","중앙차로","02002","37.5643504711","126.9878515151","설치   "
"101000003","서울역버스환승센터","중앙차로","02003","37.5551460158","126.9722570849","설치   "
"101000004","서울역버스환승센터","중앙차로","02004","37.5554029828","126.9725924801","설치   "
"101000005","서울역버스환승센터","중앙차로","02005","37.5553889890","126.9727238221","설치   "
"101000006","서울역버스환승센터","중앙차로","02006","37.5554794133","126.9728547738","설치   "
"101000007","서울역버스환승센터.강우규의거터","중앙차로","02007","37.5554141603","126.9729402621","설치   "
"101000008","숭례문","중앙차로","02008","37.5586388574","126.9737783904","미설치  "
"101000009","만리동고개","일반차로","02101","37.5517870640","126.9626582054","설치   "
"101000010","손기정체육공원입구","일반차로","02102","37.5544459527","126.9662339013","설치   "
"101000011","서울의료보건고등학교.서울역서부","일반차로","02103","37.5558478973","126.9689026242","미설치  "
"101000012","서울역서부","일반차로","02104","37.5562376440","126.9691514463","미설치  "
"101000013","서울역서부","일반차로","02105","37.5558550000","126.9692930000","설치   "
"101000014","중림동교차로","일반차로","02106","37.5583836266","126.9691354395","설치   "
"101000015","중림동.충정로역2호선","일반차로","02107","37.5596488763","126.9645407963","설치   "
"101000016","한국경제신문사.서소문역사공원","일반차로","02108","37.5602111497","126.9678680149","설치   "
"101000017","한국경제신문사.서소문역사공원","일반차로","02109","37.5606234736","126.9681135141","설치   "
"101000018","경찰청.동북아역사재단","일반차로","02110","37.5630494858","126.9691267228","설치   "
"101000020","농협은행.유관순활동터","일반차로","02113","37.5649062803","126.9677868059","설치   "
"101000021","염천교","일반차로","02116","37.5598696316","126.9731140800","설치   "
"101000022","숭례문","일반차로","02117","37.5584010617","126.9733579400","설치   "
"101000023","숭례문.한국일보","일반차로","02118","37.5587713091","126.9737375955","설치   "
"101000025","후암삼거리","일반차로","02120","37.5534055956","126.9759937564","설치   "
"101000026","숭례문","일반차로","02121","37.5587633765","126.9743627450","설치   "
"101000027","숭례문","일반차로","02122","37.5584195299","126.9740436876","설치   "
"101000028","숭례문.서울역4번출구","일반차로","02123","37.5580006528","126.9736279452","설치   "
"101000029","숭례문.남대문시장8번출입구","일반차로","02124","37.5588723988","126.9759976615","미설치  "
"101000030","숭례문남산방향","일반차로","02125","37.5585581643","126.9756720863","설치   "
"101000031","남대문시장.신세계앞","일반차로","02126","37.5611910810","126.9800597585","설치   "
"101000032","북창동.남대문시장","가로변시간","02127","37.5612730000","126.9785550000","설치   "
"101000033","소공동주민센터","일반차로","02128","37.5621971670","126.9764436700","설치   "
"101000034","삼성본관앞","일반차로","02131","37.5620517519","126.9759075283","설치   "
"101000035","시청역8번출구","일반차로","02132","37.5627642050","126.9761487140","설치   "
"101000036","시청역9번출구.시청서소문2청사","일반차로","02133","37.5631901447","126.9746522037","설치   "
"101000037","시청역11번출구","일반차로","02134","37.5637220000","126.9753140000","설치   "
"101000038","시청.서소문청사","일반차로","02135","37.5635248407","126.9749539314","설치   "
